Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
3,27,1,0,0,3.1,3.1,0.17,0,3.1,0,0
3,27,2,0,0,2.8,3.6,0.17,0,2.8,0,0
3,27,3,0,0,2.9,3.6,0.17,0,2.9,0,0
3,27,4,0,0,2.6,3.6,0.17,0,2.6,0,0
3,27,5,0,0,2.4,3.6,0.17,0,0,0,0
3,27,6,0,6,2.6,4.1,0.17,5.539,2.691,15.106,0
3,27,7,0,33,2.8,4.1,0.17,30.547,3.322,103.825,84.292
3,27,8,0,71,3,4.1,0.17,65.863,4.126,230.2,206.189
3,27,9,0,107,3.5,5.1,0.17,100.106,4.996,351.248,322.948
3,27,10,0,134,4.4,6.7,0.17,126.139,5.97,441.564,410.063
3,27,11,0,150,4.6,5.7,0.17,141.696,6.565,495.016,461.622
3,27,12,4,275,5.4,5.1,0.17,272.481,9.461,959.372,909.524
3,27,13,11,251,5.7,4.6,0.17,253.465,9.731,892.582,845.1
3,27,14,7,212,6.2,5.7,0.17,210.155,9.121,741.713,699.577
3,27,15,10,152,6.2,5.1,0.17,150.998,8.46,533.225,498.476
3,27,16,0,87,6.8,6.7,0.17,81.789,7.822,284.587,258.649
3,27,17,0,26,5.7,5.1,0.17,24.064,6.058,78.145,59.522
3,27,18,0,1,5.6,4.6,0.17,0.951,5.613,0,0
3,27,19,0,0,5.5,4.6,0.17,0,5.5,0,0
3,27,20,0,0,4.9,4.1,0.17,0,4.9,0,0
3,27,21,0,0,5,4.1,0.17,0,5,0,0
3,27,22,0,0,4.2,6.7,0.17,0,4.2,0,0
3,27,23,0,0,3.5,4.6,0.17,0,3.5,0,0
3,28,0,0,0,3.6,5.7,0.17,0,3.6,0,0
3,28,1,0,0,3.5,5.7,0.17,0,3.5,0,0
3,28,2,0,0,3.3,5.7,0.17,0,3.3,0,0
3,28,3,0,0,1.3,4.6,0.17,0,1.3,0,0
3,28,4,0,0,1.6,5.7,0.17,0,1.6,0,0
3,28,5,0,0,1.3,6.7,0.17,0,0,0,0
3,28,6,0,11,1.4,5.7,0.17,10.165,1.537,29.691,12.785
3,28,7,0,63,1.6,5.7,0.17,58.756,2.419,205.776,182.63
3,28,8,0,132,1.8,6.7,0.17,125.587,3.368,450.206,418.399
3,28,9,0,109,1.4,4.6,0.17,102.013,3.025,360.743,332.106
3,28,10,0,136,1.6,5.7,0.17,128.054,3.378,452.737,420.841
3,28,11,27,257,2.5,5.1,0.17,273.254,6.575,974.489,924.104
3,28,12,31,259,2.8,5.7,0.17,290.13,6.826,1034.823,982.301
3,28,13,29,242,3.9,8.2,0.17,268.688,6.793,958.907,909.075
3,28,14,7,214,4.7,8.2,0.17,212.02,6.985,754.176,711.598
3,28,15,4,156,4.1,5.7,0.17,151.458,6.209,538.98,504.028
3,28,16,0,89,2.3,5.7,0.17,83.676,3.467,296.442,270.083
3,28,17,0,28,3.3,5.1,0.17,25.92,3.686,85.492,66.609
3,28,18,0,2,3.2,4.6,0.17,1.903,3.226,3.559,0
3,28,19,0,0,2.4,5.7,0.17,0,2.4,0,0
3,28,20,0,0,1.8,5.7,0.17,0,1.8,0,0
3,28,21,0,0,1.8,5.7,0.17,0,1.8,0,0
3,28,22,0,0,1.7,5.7,0.17,0,1.7,0,0
3,28,23,0,0,1.7,4.6,0.17,0,1.7,0,0
3,29,0,0,0,1.6,5.7,0.17,0,1.6,0,0
3,29,1,0,0,1.4,4.1,0.17,0,1.4,0,0
3,29,2,0,0,1.4,5.1,0.17,0,1.4,0,0
3,29,3,0,0,1.3,5.7,0.17,0,1.3,0,0
3,29,4,0,0,1.3,5.7,0.17,0,1.3,0,0
3,29,5,0,0,1.2,5.1,0.17,0,0,0,0
3,29,6,0,7,1.2,6.7,0.17,6.464,1.279,18.986,2.459
3,29,7,0,36,0.7,6.2,0.17,33.331,1.139,114.858,94.934
3,29,8,0,74,0.9,6.7,0.17,68.656,1.757,242.432,217.987
3,29,9,0,110,1.2,6.2,0.17,102.948,2.553,364.665,335.889
3,29,10,0,138,2,5.1,0.17,129.968,3.939,458.568,426.464
3,29,11,27,260,3,5.1,0.17,276.229,7.119,983.02,932.333
3,29,12,12,274,3.6,7.2,0.17,277.895,6.884,988.13,937.263
3,29,13,12,255,2.1,7.7,0.17,258.026,5.008,924.319,875.712
3,29,14,76,260,1.4,3.1,0.17,320.174,7.771,1151.374,1094.722
3,29,15,8,157,2.6,1,0.17,154.639,7.321,548.403,513.117
3,29,16,0,50,1.2,6.2,0.17,46.332,1.811,161.627,140.046
3,29,17,0,29,1.5,4.1,0.17,26.847,1.957,89.515,70.489
3,29,18,0,3,1.5,1.5,0.17,2.854,1.565,5.493,0
3,29,19,0,0,1.5,3.1,0.17,0,1.5,0,0
3,29,20,0,0,1.8,3.6,0.17,0,1.8,0,0
3,29,21,0,0,1.7,2.1,0.17,0,1.7,0,0
3,29,22,0,0,1,1,0.17,0,1,0,0
3,29,23,0,0,0.7,1,0.17,0,0.7,0,0
3,30,0,0,0,0.1,0,0.17,0,0.1,0,0
3,30,1,0,0,-0.1,0.5,0.17,0,-0.1,0,0
3,30,2,0,0,-0.5,0,0.17,0,-0.5,0,0
3,30,3,0,0,-2.2,2.1,0.17,0,-2.2,0,0
3,30,4,0,0,-2,1,0.17,0,-2,0,0
3,30,5,0,0,-1,1,0.17,0,0,0,0
3,30,6,0,8,-0.8,2.6,0.17,7.388,-0.643,22.404,5.756
3,30,7,0,38,-0.9,3.1,0.17,35.187,-0.199,122.241,102.055
3,30,8,0,76,-0.5,3.1,0.17,70.536,0.906,250.064,225.349
3,30,9,0,112,0,4.1,0.17,104.854,1.789,372.572,343.516
3,30,10,23,238,1,3.6,0.17,248.97,5.567,891.291,843.855
3,30,11,12,272,1.6,4.1,0.17,275.583,6.291,982.011,931.36
3,30,12,12,277,3.6,3.6,0.17,280.808,8.744,991.622,940.63
3,30,13,12,258,4.5,3.6,0.17,260.937,9.283,920.186,871.726
3,30,14,8,219,5.6,4.1,0.17,217.51,9.309,767.117,724.081
3,30,15,58,197,6,4.1,0.17,230.97,9.95,823.058,778.039
3,30,16,0,93,6.1,3.6,0.17,87.446,7.711,305.167,278.499
3,30,17,0,30,6.2,4.1,0.17,27.774,6.673,91.057,71.976
3,30,18,0,1,6.1,4.1,0.17,0.951,6.114,0,0
3,30,19,0,0,5.5,4.1,0.17,0,5.5,0,0
3,30,20,0,0,5.1,4.1,0.17,0,5.1,0,0
3,30,21,0,0,6,4.1,0.17,0,6,0,0
3,30,22,0,0,4.6,4.6,0.17,0,4.6,0,0
3,30,23,0,0,4.3,4.6,0.17,0,4.3,0,0
3,31,0,0,0,3.8,3.6,0.17,0,3.8,0,0
3,31,1,0,0,3.2,3.1,0.17,0,3.2,0,0
3,31,2,0,0,2.7,3.6,0.17,0,2.7,0,0
3,31,3,0,0,2.2,4.1,0.17,0,2.2,0,0
3,31,4,0,0,1.8,4.1,0.17,0,1.8,0,0
3,31,5,0,1,1.1,4.6,0.17,0.951,1.113,0,0
3,31,6,0,34,1.3,4.6,0.17,31.555,1.796,101.848,82.385
3,31,7,160,113,2.7,4.6,0.17,165.55,5.328,581.774,545.305
3,31,8,349,167,4.5,4.6,0.17,358.592,10.245,1305.541,1243.426
3,31,9,540,158,6.7,5.1,0.17,548.668,14.936,1967.569,1881.996
3,31,10,641,170,8.6,5.7,0.17,715.816,18.585,2521.89,2416.675
3,31,11,681,160,10.5,6.2,0.17,786.072,20.859,2738.405,2625.518
3,31,12,383,288,12.3,5.7,0.17,653.913,21.399,2259.425,2163.511
3,31,13,132,283,12.5,5.7,0.17,409.011,18.185,1417.487,1351.406
3,31,14,61,274,12.8,6.7,0.17,324.175,16.84,1125.879,1070.13
3,31,15,55,200,12.1,6.2,0.17,232.236,15.159,811.173,766.576
3,31,16,0,95,11.7,7.2,0.17,89.328,12.761,305.733,279.045
3,31,17,0,43,10.9,7.7,0.17,39.932,11.35,130.515,110.036
3,31,18,0,3,9.5,4.6,0.17,2.854,9.538,5.263,0
3,31,19,0,0,8.7,5.1,0.17,0,8.7,0,0
3,31,20,0,0,7.8,4.6,0.17,0,7.8,0,0
3,31,21,0,0,6.9,4.6,0.17,0,6.9,0,0
3,31,22,0,0,6.1,5.7,0.17,0,6.1,0,0
3,31,23,0,0,5.4,5.7,0.17,0,5.4,0,0
4,1,0,0,0,4.9,2.6,0.16,0,4.9,0,0
4,1,1,0,0,4.6,2.6,0.16,0,4.6,0,0
4,1,2,0,0,4.4,5.1,0.16,0,4.4,0,0
4,1,3,0,0,4.3,4.6,0.16,0,4.3,0,0
4,1,4,0,0,4.2,5.1,0.16,0,4.2,0,0
4,1,5,0,0,4.1,5.1,0.16,0,0,0,0
4,1,6,0,21,4.8,5.7,0.16,19.431,5.067,60.757,42.75
4,1,7,0,67,5.3,5.7,0.16,62.445,6.17,216.265,192.748
4,1,8,0,87,5.8,5.7,0.16,81.056,6.929,281.957,256.111
4,1,9,0,122,6.1,6.2,0.16,114.522,7.605,398.951,368.96
4,1,10,0,148,6.1,5.7,0.16,139.658,8.038,485.858,452.788
4,1,11,0,163,6.2,5.1,0.16,154.273,8.498,535.642,500.808
4,1,12,0,165,7,5.1,0.16,156.223,9.327,540.639,505.628
4,1,13,0,154,7.5,5.1,0.16,145.481,9.668,502.844,469.172
4,1,14,0,132,8.5,5.1,0.16,124.15,10.353,427.972,396.953
4,1,15,0,99,8.6,5.1,0.16,92.46,9.983,318.342,291.208
4,1,16,0,61,8.7,5.1,0.16,56.555,9.547,192.651,169.97
4,1,17,0,23,8.7,4.1,0.16,21.274,9.062,68.375,50.098
4,1,18,0,2,8.4,5.1,0.16,1.845,8.423,3.345,0
4,1,19,0,0,8.2,5.7,0.16,0,8.2,0,0
4,1,20,0,0,8,6.2,0.16,0,8,0,0
4,1,21,0,0,8.2,6.2,0.16,0,8.2,0,0
4,1,22,0,0,8.2,5.1,0.16,0,8.2,0,0
4,1,23,0,0,8.2,5.7,0.16,0,8.2,0,0
4,2,0,0,0,8.6,6.7,0.16,0,8.6,0,0
4,2,1,0,0,8.5,6.2,0.16,0,8.5,0,0
4,2,2,0,0,8.3,5.1,0.16,0,8.3,0,0
4,2,3,0,0,8.6,4.1,0.16,0,8.6,0,0
4,2,4,0,0,8.6,4.6,0.16,0,8.6,0,0
4,2,5,0,0,8.4,5.1,0.16,0,0,0,0
4,2,6,0,13,8.5,5.1,0.16,12.013,8.678,36.48,19.333
4,2,7,0,48,9,4.1,0.16,44.472,9.761,149.766,128.605
4,2,8,0,87,9.3,5.1,0.16,81.027,10.513,277.738,252.043
4,2,9,0,122,9.5,6.2,0.16,114.477,11.004,393.36,363.567
4,2,10,0,149,9.8,5.1,0.16,140.587,11.896,481.771,448.846
4,2,11,0,164,10.1,4.6,0.16,155.203,12.565,530.418,495.769
4,2,12,0,166,11.1,4.6,0.16,157.155,13.596,534.891,500.083
4,2,13,0,155,11.9,5.1,0.16,146.413,14.082,497.391,463.912
4,2,14,0,133,12.2,4.1,0.16,125.083,14.332,424.443,393.549
4,2,15,0,100,13.2,3.6,0.16,93.396,14.917,315.252,288.227
4,2,16,0,61,13.6,3.6,0.16,56.554,14.642,188.576,166.04
4,2,17,0,42,13.8,4.1,0.16,38.955,14.464,125.731,105.421
4,2,18,0,4,13.4,3.1,0.16,3.692,13.462,6.748,0
4,2,19,0,0,12.8,3.1,0.16,0,12.8,0,0
4,2,20,0,0,12.5,3.1,0.16,0,12.5,0,0
4,2,21,0,0,12.1,1.5,0.16,0,12.1,0,0
4,2,22,0,0,11.9,1,0.16,0,11.9,0,0
4,2,23,0,0,11.3,2.1,0.16,0,11.3,0,0
4,3,0,0,0,9.8,2.1,0.16,0,9.8,0,0
4,3,1,0,0,9,2.1,0.16,0,9,0,0
4,3,2,0,0,8.6,2.1,0.16,0,8.6,0,0
4,3,3,0,0,8.4,2.6,0.16,0,8.4,0,0
4,3,4,0,0,8,3.1,0.16,0,8,0,0
4,3,5,0,2,7.6,1,0.16,1.903,7.649,3.473,0
4,3,6,79,45,7.6,2.6,0.16,52.744,8.706,158.098,136.642
4,3,7,245,101,9,2.6,0.16,186.088,13.016,634.503,596.166
4,3,8,0,89,10.3,3.1,0.16,82.921,11.952,282.729,256.857
4,3,9,125,241,12.1,2.6,0.16,337.267,19.423,1166.737,1109.541
4,3,10,146,283,14.4,3.1,0.16,416.245,22.678,1420.397,1354.213
4,3,11,149,310,16.6,5.1,0.16,459.269,23.455,1559.885,1488.758
4,3,12,149,315,17.4,6.2,0.16,466.372,23.523,1583.154,1511.202
4,3,13,148,294,18.3,7.2,0.16,434.452,23.445,1477.193,1408.996
4,3,14,78,290,18.4,7.2,0.16,353.689,22.591,1204.075,1145.555
4,3,15,423,184,18.8,6.7,0.16,450.574,24.443,1558.296,1487.225
4,3,16,78,131,19,5.7,0.16,159.476,21.222,537.08,502.195
4,3,17,3,60,17.4,6.2,0.16,56.621,18.143,182.581,160.257
4,3,18,0,6,15.9,3.6,0.16,5.541,15.986,10.203,0
4,3,19,0,0,13.6,2.6,0.16,0,13.6,0,0
4,3,20,0,0,12.4,0.5,0.16,0,12.4,0,0
4,3,21,0,0,12.4,0.5,0.16,0,12.4,0,0
4,3,22,0,0,11.7,4.6,0.16,0,11.7,0,0
4,3,23,0,0,10.1,2.1,0.16,0,10.1,0,0
4,4,0,0,0,8.6,2.1,0.16,0,8.6,0,0
4,4,1,0,0,9.5,2.1,0.16,0,9.5,0,0
4,4,2,0,0,9,2.1,0.16,0,9,0,0
4,4,3,0,0,9.4,0.5,0.16,0,9.4,0,0
4,4,4,0,0,9.5,1,0.16,0,9.5,0,0
4,4,5,0,1,9.2,0,0.16,0.951,9.233,0,0
4,4,6,0,36,9.4,2.6,0.16,33.37,10.118,106.626,86.994
4,4,7,291,120,9.9,1.5,0.16,222.085,15.882,754.191,711.613
4,4,8,577,116,11.3,2.6,0.16,440.833,20.922,1554.51,1483.573
4,4,9,689,118,12,1.5,0.16,620.522,28.871,2116.955,2026.089
4,4,10,433,250,12.9,1,0.16,633.958,32.261,2109.711,2019.101
4,4,11,45,272,13.2,2.1,0.16,314.979,20.69,1068.078,1014.378
4,4,12,1,169,13.2,2.1,0.16,160.895,17.022,540.446,505.442
4,4,13,32,266,13.4,1.5,0.16,295.807,21.387,999.787,948.506
4,4,14,0,136,13.3,0.5,0.16,127.926,17.761,428.221,397.193
4,4,15,0,103,13.2,0.5,0.16,96.234,16.563,322.819,295.526
4,4,16,0,64,12.9,2.1,0.16,59.344,14.318,198.516,175.627
4,4,17,0,25,12.7,1.5,0.16,23.127,13.325,73.513,55.054
4,4,18,0,3,12.2,0,0.16,2.768,12.296,5.016,0
4,4,19,0,0,11,0,0.16,0,11,0,0
4,4,20,0,0,8.8,2.1,0.16,0,8.8,0,0
4,4,21,0,0,8.5,3.1,0.16,0,8.5,0,0
4,4,22,0,0,7.9,3.1,0.16,0,7.9,0,0
4,4,23,0,0,8.1,1,0.16,0,8.1,0,0
4,5,0,0,0,8,1.5,0.16,0,8,0,0
4,5,1,0,0,8.7,2.1,0.16,0,8.7,0,0
4,5,2,0,0,7.8,2.1,0.16,0,7.8,0,0
4,5,3,0,0,6.7,2.6,0.16,0,6.7,0,0
4,5,4,0,0,6.2,2.1,0.16,0,6.2,0,0
4,5,5,0,1,6.2,1.5,0.16,0.951,6.222,0,0
4,5,6,0,29,6.3,2.1,0.16,26.853,6.936,86.577,67.655
4,5,7,0,94,6.7,2.6,0.16,88.333,8.621,307.217,280.476
4,5,8,97,186,7.3,2.1,0.16,236.611,12.957,836.938,791.427
4,5,9,90,266,8.6,1,0.16,332.304,18.737,1149.147,1092.574
4,5,10,268,291,11.2,2.1,0.16,535.176,23.963,1828.518,1747.872
4,5,11,134,325,12.8,4.1,0.16,462.74,20.685,1586.078,1514.023
4,5,12,149,320,14,2.6,0.16,471.95,24.22,1597.02,1524.577
4,5,13,14,280,14.5,2.6,0.16,284.346,20.65,961.172,911.26
4,5,14,33,228,14.7,3.6,0.16,252.429,19.334,860.735,814.382
4,5,15,18,180,14.8,3.1,0.16,182.92,18.442,624.062,586.095
4,5,16,2,117,15.1,2.1,0.16,111.362,17.761,376.477,347.283
4,5,17,0,48,14.5,2.6,0.16,44.562,15.466,144.632,123.653
4,5,18,0,6,14,3.1,0.16,5.54,14.093,10.306,0
4,5,19,0,0,13.2,3.1,0.16,0,13.2,0,0
4,5,20,0,0,12.4,3.1,0.16,0,12.4,0,0
4,5,21,0,0,14.8,3.1,0.16,0,14.8,0,0
4,5,22,0,0,10,2.1,0.16,0,10,0,0
4,5,23,0,0,10.2,1.5,0.16,0,10.2,0,0
4,6,0,0,0,9.7,1,0.16,0,9.7,0,0
4,6,1,0,0,8.8,0.5,0.16,0,8.8,0,0
4,6,2,0,0,7.8,0.5,0.16,0,7.8,0,0
4,6,3,0,0,7.7,1,0.16,0,7.7,0,0
4,6,4,0,0,8.1,1,0.16,0,8.1,0,0
4,6,5,0,3,7.1,2.1,0.16,2.854,7.158,5.332,0
4,6,6,0,31,7,1,0.16,28.709,7.87,92.802,73.66
4,6,7,0,97,9.5,3.1,0.16,91.164,11.318,314.068,287.085
4,6,8,98,189,11.8,3.6,0.16,240.402,16.229,839.909,794.293
4,6,9,92,269,12.1,3.1,0.16,336.885,18.804,1164.664,1107.541
4,6,10,428,260,13.6,5.7,0.16,642.862,22.552,2217.865,2123.423
4,6,11,522,226,14.3,4.1,0.16,721.85,26.633,2450.779,2348.084
4,6,12,747,173,14.9,4.1,0.16,876.148,29.881,2942.202,2822.094
4,6,13,829,102,15.4,3.6,0.16,826.489,30.631,2781.837,2667.411
4,6,14,719,123,14.7,4.1,0.16,682.511,26.396,2344.686,2245.75
4,6,15,686,97,15.5,4.1,0.16,522.886,24.479,1820.888,1740.512
4,6,16,506,93,15.4,4.1,0.16,311.223,20.713,1065.84,1012.219
4,6,17,211,67,14.3,1,0.16,109.08,17.535,330.856,303.278
4,6,18,0,13,13,1.5,0.16,12.028,13.275,23.357,6.675
4,6,19,0,0,11.7,0.5,0.16,0,11.7,0,0
4,6,20,0,0,11.7,0,0.16,0,11.7,0,0
4,6,21,0,0,8.7,0,0.16,0,8.7,0,0
4,6,22,0,0,7.9,0,0.16,0,7.9,0,0
4,6,23,0,0,8.5,1,0.16,0,8.5,0,0
4,7,0,0,0,8.6,2.6,0.16,0,8.6,0,0
4,7,1,0,0,6.7,1,0.16,0,6.7,0,0
4,7,2,0,0,6.6,1,0.16,0,6.6,0,0
4,7,3,0,0,5.5,2.1,0.16,0,5.5,0,0
4,7,4,0,0,5.2,1.5,0.16,0,5.2,0,0
4,7,5,0,5,5.5,2.6,0.16,4.756,5.587,9.187,0
4,7,6,56,54,6.9,3.1,0.16,59.255,8.056,187.792,165.284
4,7,7,256,112,7.4,2.1,0.16,204.756,12.266,706.937,666.034
4,7,8,100,192,8.9,3.6,0.16,244.743,13.409,864.433,817.948
4,7,9,93,273,12.1,3.6,0.16,341.857,18.382,1183.659,1125.863
4,7,10,14,276,14,5.1,0.16,279.687,18.169,954.674,904.992
4,7,11,39,285,14.2,6.2,0.16,323.231,18.437,1104.54,1049.547
4,7,12,40,288,14.6,6.7,0.16,327.706,18.673,1118.789,1063.291
4,7,13,38,270,14.4,6.2,0.16,304.556,18.394,1041.433,988.677
4,7,14,35,233,13.2,8.7,0.16,258.863,15.87,894.616,847.062
4,7,15,108,213,13.5,5.1,0.16,276.558,17.642,962.053,912.11
4,7,16,162,147,13.5,4.6,0.16,214.139,16.918,740.078,697.999
4,7,17,8,68,12.9,5.7,0.16,65.057,13.803,215.283,191.8
4,7,18,0,14,12.1,5.1,0.16,12.956,12.264,25.376,8.622
4,7,19,0,0,11.1,2.6,0.16,0,11.1,0,0
4,7,20,0,0,10.5,4.6,0.16,0,10.5,0,0
4,7,21,0,0,10,3.6,0.16,0,10,0,0
4,7,22,0,0,10,8.2,0.16,0,10,0,0
4,7,23,0,0,8.8,6.1,0.16,0,8.8,0,0
4,8,0,0,0,7.6,4.1,0.16,0,7.6,0,0
4,8,1,0,0,6.9,3.1,0.16,0,6.9,0,0
4,8,2,0,0,6.3,3.6,0.16,0,6.3,0,0
4,8,3,0,0,5.9,3.1,0.16,0,5.9,0,0
4,8,4,0,0,5.8,3.6,0.16,0,5.8,0,0
4,8,5,0,3,6.2,4.6,0.16,2.854,6.238,5.359,0
4,8,6,0,35,7.1,5.1,0.16,32.423,7.583,106.133,86.518
4,8,7,0,102,8,5.7,0.16,95.847,9.336,333.471,305.801
4,8,8,8,172,8.4,7.7,0.16,168.489,10.305,592.158,555.321
4,8,9,24,226,8.8,7.7,0.16,234.616,11.448,823.076,778.057
4,8,10,268,304,9.7,8.7,0.16,550.947,15.388,1941.203,1856.564
4,8,11,321,300,10.2,8.7,0.16,613.744,16.534,2151.611,2059.517
4,8,12,138,338,10.9,6.7,0.16,481.913,16.895,1673.911,1598.744
4,8,13,280,309,12.3,6.7,0.16,573.881,19.452,1991.001,1904.597
4,8,14,303,246,11.6,6.2,0.16,490.792,18.062,1720.094,1643.29
4,8,15,109,215,12.4,4.6,0.16,279.204,16.858,974.113,923.742
4,8,16,325,142,12,6.2,0.16,280.865,15.697,981.097,930.479
4,8,17,12,70,10.9,6.7,0.16,67.747,11.743,226.14,202.272
4,8,18,0,11,10.3,4.6,0.16,10.17,10.437,19.867,3.308
4,8,19,0,0,9.6,4.1,0.16,0,9.6,0,0
4,8,20,0,0,8.8,3.6,0.16,0,8.8,0,0
4,8,21,0,0,8,3.6,0.16,0,8,0,0
4,8,22,0,0,7.4,4.6,0.16,0,7.4,0,0
4,8,23,0,0,7.4,4.6,0.16,0,7.4,0,0
4,9,0,0,0,7.4,6.2,0.16,0,7.4,0,0
4,9,1,0,0,7.2,8.2,0.16,0,7.2,0,0
4,9,2,0,0,7.1,6.7,0.16,0,7.1,0,0
4,9,3,0,0,6.3,6.7,0.16,0,6.3,0,0
4,9,4,0,0,5.5,7.7,0.16,0,5.5,0,0
4,9,5,0,7,5,7.2,0.16,6.659,5.067,13.103,0
4,9,6,120,60,5.3,7.2,0.16,75.78,6.173,236.935,212.685
4,9,7,55,127,6,7.2,0.16,142.676,7.693,503.505,469.81
4,9,8,80,208,6.9,9.8,0.16,250.635,9.269,897.774,850.108
4,9,9,24,229,7.2,8.2,0.16,237.555,9.76,838.598,793.029
4,9,10,38,266,7.5,8.7,0.16,299.007,10.58,1052.928,999.764
4,9,11,40,289,7.9,10.3,0.16,328.077,10.868,1152.872,1096.167
4,9,12,40,292,8.5,7.7,0.16,331.64,12.233,1159.377,1102.441
4,9,13,137,319,10.2,9.3,0.16,452.343,14.635,1586.279,1514.217
4,9,14,145,267,10.9,9.3,0.16,386.065,14.691,1358.098,1294.121
4,9,15,71,236,10.3,9.8,0.16,278.499,12.93,983.603,932.896
4,9,16,165,152,11,8.7,0.16,220.745,13.283,774.635,731.332
4,9,17,51,80,10.2,6.7,0.16,86.365,11.269,286.206,260.211
4,9,18,0,15,9.6,5.1,0.16,13.882,9.775,27.61,10.777
4,9,19,0,0,8,3.6,0.16,0,8,0,0
4,9,20,0,0,6.9,3.1,0.16,0,6.9,0,0
4,9,21,0,0,6.8,2.6,0.16,0,6.8,0,0
4,9,22,0,0,6,1.5,0.16,0,6,0,0
4,9,23,0,0,5,1.2,0.16,0,5,0,0
4,10,0,0,0,4.1,1,0.16,0,4.1,0,0
4,10,1,0,0,4.1,2.1,0.16,0,4.1,0,0
4,10,2,0,0,4.3,1,0.16,0,4.3,0,0
4,10,3,0,0,3.4,0,0.16,0,3.4,0,0
4,10,4,0,0,2.9,0.5,0.16,0,2.9,0,0
4,10,5,0,8,2.8,0.5,0.16,7.61,3.025,15.22,0
4,10,6,277,40,3.6,0,0.16,82.496,6.765,232.352,208.265
4,10,7,444,97,6.2,0,0.16,265.145,16.984,903.124,855.268
4,10,8,615,118,8.8,0,0.16,477.368,28.409,1635.002,1561.213
4,10,9,712,120,10.6,1,0.16,653.495,30.61,2210.365,2116.189
4,10,10,786,115,11.8,1,0.16,793.477,36.065,2614.075,2505.593
4,10,11,774,161,12.2,1,0.16,888.736,39.347,2875.026,2757.298
4,10,12,866,100,13,0.5,0.16,900.889,44.533,2859.073,2741.91
4,10,13,852,95,13.6,1.5,0.16,840.32,36.404,2763.396,2649.623
4,10,14,811,89,14.7,1.5,0.16,718.712,34.229,2396.871,2296.086
4,10,15,691,103,14.4,2.1,0.16,537.807,27.294,1850.872,1769.434
4,10,16,428,131,14,3.1,0.16,318.179,20.337,1095.442,1040.771
4,10,17,201,80,13.2,2.6,0.16,121.027,15.768,379.036,349.751
4,10,18,0,17,12.9,2.1,0.16,15.74,13.217,30.972,14.021
4,10,19,0,0,11.7,2.1,0.16,0,11.7,0,0
4,10,20,0,0,11.8,2.1,0.16,0,11.8,0,0
4,10,21,0,0,9.8,2.1,0.16,0,9.8,0,0
4,10,22,0,0,8.7,2.1,0.16,0,8.7,0,0
4,10,23,0,0,8.6,2.1,0.16,0,8.6,0,0
4,11,0,0,0,7.6,1.5,0.16,0,7.6,0,0
4,11,1,0,0,6.9,1.5,0.16,0,6.9,0,0
4,11,2,0,0,4.4,1,0.16,0,4.4,0,0
4,11,3,0,0,5.6,1.5,0.16,0,5.6,0,0
4,11,4,0,0,4.9,1,0.16,0,4.9,0,0
4,11,5,0,9,4.7,2,0.16,8.562,4.876,17.06,0.602
4,11,6,125,69,4.6,3.1,0.16,85.137,6.252,270.46,245.022
4,11,7,447,99,7.4,3.1,0.16,269.964,12.752,936.362,887.329
4,11,8,615,119,10.2,3.6,0.16,480.613,19.082,1704.918,1628.651
4,11,9,747,112,12.4,3.1,0.16,670.36,25.792,2310.003,2212.296
4,11,10,822,105,13.7,3.6,0.16,815.045,28.718,2762.244,2648.513
4,11,11,855,106,14.7,3.6,0.16,893.214,31.147,2988.529,2866.779
4,11,12,847,111,16.1,2.6,0.16,904.395,35.754,2970.048,2848.953
4,11,13,830,107,16.6,2.8,0.16,842.269,34.277,2790.498,2675.765
4,11,14,789,100,17.1,3.1,0.16,715.768,31.395,2411.691,2310.381
4,11,15,683,105,17.3,3.6,0.16,536.395,27.21,1845.797,1764.538
4,11,16,456,113,16.5,4.6,0.16,312.781,21.49,1071.759,1017.928
4,11,17,233,74,16.1,4.6,0.16,122.443,18.003,376.171,346.987
4,11,18,0,17,15.2,3.6,0.16,15.739,15.445,30.635,13.695
4,11,19,0,0,14,2.6,0.16,0,14,0,0
4,11,20,0,0,13.1,3.1,0.16,0,13.1,0,0
4,11,21,0,0,12,2.6,0.16,0,12,0,0
4,11,22,0,0,11.3,2.6,0.16,0,11.3,0,0
4,11,23,0,0,10.9,3.6,0.16,0,10.9,0,0
4,12,0,0,0,10.6,3.6,0.16,0,10.6,0,0
4,12,1,0,0,9.5,2.6,0.16,0,9.5,0,0
4,12,2,0,0,8.9,3.1,0.16,0,8.9,0,0
4,12,3,0,0,6.9,2.6,0.16,0,6.9,0,0
4,12,4,0,0,6.7,2.6,0.16,0,6.7,0,0
4,12,5,0,10,6.7,3.1,0.16,9.247,6.856,18.303,1.8
4,12,6,137,71,7.5,2.6,0.16,90.347,9.411,283.947,258.032
4,12,7,453,100,9.9,2.6,0.16,274.901,15.844,944.242,894.929
4,12,8,620,120,12.2,2.1,0.16,486.654,23.868,1695.318,1619.392
4,12,9,752,112,13.9,3.6,0.16,676.415,26.379,2324.985,2226.747
4,12,10,823,106,15.4,2.6,0.16,819.372,33.221,2728.335,2615.805
4,12,11,829,117,16.6,4.1,0.16,890.574,31.83,2969.54,2848.463
